CustomerID,InvoiceDate,Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_score,RFM_total,Segment,Cluster,Cluster_Label
17405,2011-12-08 17:12:00,1,3,1031.41,5,4,4,544,13,Champions,0,Loyal Customers
17406,2011-01-10 15:07:00,333,3,2200.42,1,4,5,145,10,At Risk,1,Lost
17408,2011-06-29 12:53:00,163,1,32.65,2,2,1,221,5,Lost,1,Lost
17409,2011-06-08 10:36:00,185,2,771.85,1,3,3,133,7,At Risk,1,Lost
17410,2011-11-23 15:46:00,16,5,1214.72,4,4,4,444,12,Champions,0,Loyal Customers
17411,2011-11-27 14:25:00,12,3,778.94,5,4,3,543,12,Champions,0,Loyal Customers
17412,2011-12-07 11:36:00,3,7,1258.06,5,5,4,554,14,Champions,0,Loyal Customers
17414,2011-10-27 12:13:00,44,2,778.0,3,3,3,333,9,Loyal Customers,0,Loyal Customers
17415,2011-09-21 12:50:00,80,1,507.84,2,2,3,223,7,Lost,0,Loyal Customers
17416,2011-11-10 12:47:00,30,7,6893.42,4,5,5,455,14,Champions,0,Loyal Customers
17418,2011-10-28 13:00:00,42,2,463.46,3,3,2,332,8,Loyal Customers,0,Loyal Customers
17419,2011-11-28 13:47:00,11,12,4226.57,5,5,5,555,15,Champions,0,Loyal Customers
17420,2011-10-20 14:52:00,50,3,598.83,3,4,3,343,10,Loyal Customers,0,Loyal Customers
17422,2011-11-23 13:27:00,16,6,1979.37,4,5,4,454,13,Champions,0,Loyal Customers
17423,2011-10-24 13:36:00,46,2,698.41,3,3,3,333,9,Loyal Customers,0,Loyal Customers
17425,2011-11-20 15:30:00,19,2,759.1700000000001,4,3,3,433,10,Loyal Customers,0,Loyal Customers
17426,2011-12-01 18:07:00,8,6,5037.26,5,5,5,555,15,Champions,0,Loyal Customers
17427,2011-09-29 11:29:00,72,1,100.8,3,2,1,321,6,Needs Attention,0,Loyal Customers
17428,2011-12-09 09:45:00,1,28,17256.85,5,5,5,555,15,Champions,3,High Value
17429,2011-08-03 13:22:00,128,3,524.9200000000001,2,4,3,243,9,At Risk,0,Loyal Customers
17430,2011-11-07 09:24:00,33,2,265.76,4,3,2,432,9,Loyal Customers,0,Loyal Customers
17431,2011-01-30 14:36:00,313,1,403.3,1,2,2,122,5,Lost,1,Lost
17432,2011-11-21 17:33:00,18,2,365.76,4,3,2,432,9,Loyal Customers,0,Loyal Customers
17433,2011-09-12 14:24:00,88,1,303.16,2,2,2,222,6,Lost,0,Loyal Customers
17434,2011-12-07 13:16:00,2,7,2373.82,5,5,5,555,15,Champions,0,Loyal Customers
17436,2011-12-08 12:30:00,2,2,216.3,5,3,1,531,9,Loyal Customers,0,Loyal Customers
17438,2011-03-31 10:26:00,254,1,388.4500000000001,1,2,2,122,5,Lost,1,Lost
17440,2011-07-06 11:54:00,157,3,186.42,2,4,1,241,7,At Risk,1,Lost
17442,2011-11-03 09:17:00,37,6,2248.56,3,5,5,355,13,Loyal Customers,0,Loyal Customers
17443,2011-05-04 10:47:00,220,1,534.24,1,2,3,123,6,Lost,1,Lost
17444,2011-07-15 12:05:00,148,3,2940.04,2,4,5,245,11,At Risk,1,Lost
17446,2011-06-16 10:42:00,177,2,120.9,2,3,1,231,6,At Risk,1,Lost
17447,2011-10-30 14:18:00,40,2,541.53,3,3,3,333,9,Loyal Customers,0,Loyal Customers
17449,2011-12-07 16:56:00,2,7,2520.86,5,5,5,555,15,Champions,0,Loyal Customers
17450,2011-12-01 13:29:00,8,46,194550.79,5,5,5,555,15,Champions,2,Champions
17451,2011-12-08 15:02:00,1,7,1721.4,5,5,4,554,14,Champions,0,Loyal Customers
17453,2011-11-22 09:42:00,18,2,486.72,4,3,2,432,9,Loyal Customers,0,Loyal Customers
17454,2011-05-31 13:58:00,192,4,517.53,1,4,3,143,8,At Risk,1,Lost
17455,2011-05-20 12:31:00,204,1,131.7,1,2,1,121,4,Lost,1,Lost
17456,2010-12-09 15:23:00,365,1,249.86,1,2,1,121,4,Lost,1,Lost
17457,2011-08-05 12:48:00,127,5,1737.7,2,4,4,244,10,At Risk,0,Loyal Customers
17458,2011-11-24 13:01:00,15,1,316.5,4,2,2,422,8,Promising,0,Loyal Customers
17459,2011-10-27 13:25:00,43,2,657.3,3,3,3,333,9,Loyal Customers,0,Loyal Customers
17460,2011-09-06 15:04:00,94,6,622.4300000000001,2,5,3,253,10,At Risk,0,Loyal Customers
17461,2011-11-17 10:21:00,23,3,757.46,4,4,3,443,11,Champions,0,Loyal Customers
17462,2011-10-10 13:56:00,60,2,675.69,3,3,3,333,9,Loyal Customers,0,Loyal Customers
17463,2011-11-23 13:40:00,16,5,1896.41,4,4,4,444,12,Champions,0,Loyal Customers
17464,2011-07-04 13:19:00,158,1,289.96000000000004,2,2,2,222,6,Lost,1,Lost
17466,2011-11-29 13:15:00,10,2,763.28,5,3,3,533,11,Loyal Customers,0,Loyal Customers
17468,2011-11-29 15:33:00,10,2,137.0,5,3,1,531,9,Loyal Customers,0,Loyal Customers
17469,2011-11-23 13:15:00,16,5,1870.97,4,4,4,444,12,Champions,0,Loyal Customers
17470,2011-10-26 12:42:00,45,5,1125.07,3,4,4,344,11,Loyal Customers,0,Loyal Customers
17472,2011-06-01 14:57:00,191,3,710.29,1,4,3,143,8,At Risk,1,Lost
17475,2011-09-21 14:55:00,79,1,194.37,2,2,1,221,5,Lost,0,Loyal Customers
17480,2011-09-23 11:39:00,78,1,511.82,2,2,3,223,7,Lost,0,Loyal Customers
17481,2011-12-06 12:28:00,4,4,1255.59,5,4,4,544,13,Champions,0,Loyal Customers
17483,2011-10-05 13:10:00,65,3,414.04,3,4,2,342,9,Loyal Customers,0,Loyal Customers
17486,2011-03-23 14:00:00,261,1,396.87,1,2,2,122,5,Lost,1,Lost
17489,2011-10-12 08:56:00,59,2,376.64,3,3,2,332,8,Loyal Customers,0,Loyal Customers
17490,2011-12-09 09:08:00,1,7,2092.32,5,5,5,555,15,Champions,0,Loyal Customers
17491,2011-12-08 16:18:00,1,10,3558.87,5,5,5,555,15,Champions,0,Loyal Customers
17492,2011-04-05 15:21:00,248,1,374.57,1,2,2,122,5,Lost,1,Lost
17495,2011-12-02 12:08:00,8,2,497.56,5,3,3,533,11,Loyal Customers,0,Loyal Customers
17496,2010-12-16 08:39:00,359,1,271.05,1,2,2,122,5,Lost,1,Lost
17498,2011-09-25 12:25:00,76,1,272.22,2,2,2,222,6,Lost,0,Loyal Customers
17499,2011-02-23 09:14:00,290,1,622.88,1,2,3,123,6,Lost,1,Lost
17500,2011-11-22 14:25:00,17,3,1138.0,4,4,4,444,12,Champions,0,Loyal Customers
17501,2011-05-03 09:47:00,221,2,288.6,1,3,2,132,6,At Risk,1,Lost
17502,2011-11-30 13:13:00,9,4,689.1,5,4,3,543,12,Champions,0,Loyal Customers
17503,2011-12-07 09:18:00,3,2,558.96,5,3,3,533,11,Loyal Customers,0,Loyal Customers
17504,2011-05-17 12:59:00,206,9,2997.03,1,5,5,155,11,At Risk,1,Lost
17505,2011-07-01 12:50:00,162,2,1145.84,2,3,4,234,9,At Risk,1,Lost
17506,2011-09-25 11:39:00,76,1,302.2,2,2,2,222,6,Lost,0,Loyal Customers
17507,2011-03-23 11:48:00,262,2,605.58,1,3,3,133,7,At Risk,1,Lost
17508,2011-03-04 08:10:00,281,1,387.31,1,2,2,122,5,Lost,1,Lost
17509,2011-10-13 10:26:00,58,8,6115.14,3,5,5,355,13,Loyal Customers,0,Loyal Customers
17510,2011-11-15 10:00:00,25,1,308.48,4,2,2,422,8,Promising,0,Loyal Customers
17511,2011-12-07 10:12:00,3,31,91062.38,5,5,5,555,15,Champions,2,Champions
17512,2011-11-11 12:11:00,29,10,2924.99,4,5,5,455,14,Champions,0,Loyal Customers
17513,2011-09-28 16:42:00,72,1,513.2,3,2,3,323,8,Needs Attention,0,Loyal Customers
17514,2011-08-03 15:45:00,128,1,208.65,2,2,1,221,5,Lost,0,Loyal Customers
17515,2011-11-08 14:04:00,31,4,639.02,4,4,3,443,11,Champions,0,Loyal Customers
17516,2011-11-24 16:51:00,15,5,768.08,4,4,3,443,11,Champions,0,Loyal Customers
17517,2011-02-04 11:48:00,309,1,153.94,1,2,1,121,4,Lost,1,Lost
17519,2011-11-22 16:43:00,17,6,1844.02,4,5,4,454,13,Champions,0,Loyal Customers
17520,2011-10-17 12:04:00,54,1,546.81,3,2,3,323,8,Needs Attention,0,Loyal Customers
17521,2011-11-10 11:22:00,30,3,723.21,4,4,3,443,11,Champions,0,Loyal Customers
17522,2011-12-08 12:31:00,2,5,1070.71,5,4,4,544,13,Champions,0,Loyal Customers
17523,2011-11-28 13:20:00,11,4,652.74,5,4,3,543,12,Champions,0,Loyal Customers
17524,2010-12-13 14:32:00,361,1,145.0,1,2,1,121,4,Lost,1,Lost
17525,2010-12-15 12:05:00,360,1,422.7,1,2,2,122,5,Lost,1,Lost
17526,2011-12-05 11:05:00,5,4,1195.9,5,4,4,544,13,Champions,0,Loyal Customers
17527,2011-10-17 12:32:00,54,4,939.37,3,4,3,343,10,Loyal Customers,0,Loyal Customers
17528,2011-12-08 13:27:00,1,8,3628.5,5,5,5,555,15,Champions,0,Loyal Customers
17530,2011-12-08 18:42:00,1,10,2385.0,5,5,5,555,15,Champions,0,Loyal Customers
17531,2011-06-02 19:17:00,190,1,296.7,1,2,2,122,5,Lost,1,Lost
17534,2011-10-17 12:47:00,54,1,223.36,3,2,1,321,6,Needs Attention,0,Loyal Customers
17535,2011-03-04 15:20:00,280,1,164.4,1,2,1,121,4,Lost,1,Lost
17536,2011-06-15 13:23:00,177,1,76.5,2,2,1,221,5,Lost,1,Lost
17537,2011-11-10 10:56:00,30,2,897.62,4,3,3,433,10,Loyal Customers,0,Loyal Customers
17538,2011-11-14 12:12:00,26,1,98.42,4,2,1,421,7,Promising,0,Loyal Customers
17540,2011-11-15 11:56:00,25,2,578.9,4,3,3,433,10,Loyal Customers,0,Loyal Customers
17542,2011-03-15 11:45:00,270,1,170.75,1,2,1,121,4,Lost,1,Lost
17545,2011-10-27 14:04:00,43,3,645.96,3,4,3,343,10,Loyal Customers,0,Loyal Customers
17548,2011-04-20 12:01:00,234,1,103.3,1,2,1,121,4,Lost,1,Lost
17549,2011-11-16 09:59:00,24,2,148.86,4,3,1,431,8,Loyal Customers,0,Loyal Customers
17550,2011-05-26 14:09:00,197,3,267.16,1,4,2,142,7,At Risk,1,Lost
17551,2010-12-15 14:12:00,359,1,306.84,1,2,2,122,5,Lost,1,Lost
17552,2011-10-10 17:00:00,60,4,930.41,3,4,3,343,10,Loyal Customers,0,Loyal Customers
17553,2011-08-02 10:00:00,130,1,1487.6,2,2,4,224,8,Lost,0,Loyal Customers
17554,2011-12-08 14:15:00,1,5,1952.45,5,4,4,544,13,Champions,0,Loyal Customers
17555,2011-11-20 12:22:00,20,2,483.26,4,3,2,432,9,Loyal Customers,0,Loyal Customers
17556,2011-05-18 10:48:00,206,1,157.9,1,2,1,121,4,Lost,1,Lost
17557,2011-11-25 12:57:00,14,3,541.46,4,4,3,443,11,Champions,0,Loyal Customers
17560,2011-09-06 09:18:00,95,4,854.95,2,4,3,243,9,At Risk,0,Loyal Customers
17561,2011-11-20 12:53:00,19,1,167.62,4,2,1,421,7,Promising,0,Loyal Customers
17562,2011-11-25 14:21:00,14,7,1122.38,4,5,4,454,13,Champions,0,Loyal Customers
17564,2011-11-15 13:27:00,24,3,454.01,4,4,2,442,10,Champions,0,Loyal Customers
17566,2011-12-01 19:54:00,8,2,901.21,5,3,3,533,11,Loyal Customers,0,Loyal Customers
17567,2011-12-02 15:48:00,7,8,4331.48,5,5,5,555,15,Champions,0,Loyal Customers
17569,2011-01-11 14:15:00,332,1,344.14,1,2,2,122,5,Lost,1,Lost
17571,2011-10-20 15:57:00,50,4,1498.51,3,4,4,344,11,Loyal Customers,0,Loyal Customers
17572,2011-09-29 17:53:00,71,4,226.75000000000003,3,4,1,341,8,Loyal Customers,0,Loyal Customers
17573,2011-11-10 13:01:00,29,3,380.6,4,4,2,442,10,Champions,0,Loyal Customers
17574,2011-04-11 09:47:00,243,1,185.65,1,2,1,121,4,Lost,1,Lost
17576,2011-12-01 17:56:00,8,19,3622.68,5,5,5,555,15,Champions,3,High Value
17578,2011-05-05 18:38:00,218,1,143.45999999999998,1,2,1,121,4,Lost,1,Lost
17579,2011-12-05 12:28:00,5,3,448.9,5,4,2,542,11,Champions,0,Loyal Customers
17580,2011-04-01 12:41:00,253,3,215.72,1,4,1,141,6,At Risk,1,Lost
17581,2011-12-09 12:21:00,1,25,11045.04,5,5,5,555,15,Champions,3,High Value
17582,2011-04-17 13:18:00,236,1,175.27,1,2,1,121,4,Lost,1,Lost
17584,2011-12-02 17:12:00,7,2,1242.3,5,3,4,534,12,Loyal Customers,0,Loyal Customers
17585,2011-08-22 13:30:00,109,4,1133.07,2,4,4,244,10,At Risk,0,Loyal Customers
17588,2011-08-31 13:37:00,100,3,1240.2,2,4,4,244,10,At Risk,0,Loyal Customers
17589,2011-10-10 16:58:00,60,4,2404.17,3,4,5,345,12,Loyal Customers,0,Loyal Customers
17590,2011-12-07 12:55:00,2,3,1479.22,5,4,4,544,13,Champions,0,Loyal Customers
17591,2011-09-27 13:42:00,73,7,2225.9700000000003,2,5,5,255,12,At Risk,0,Loyal Customers
17593,2011-12-06 10:30:00,4,5,3927.34,5,4,5,545,14,Champions,0,Loyal Customers
17594,2011-09-15 16:34:00,85,2,993.18,2,3,4,234,9,At Risk,0,Loyal Customers
17595,2011-11-27 16:08:00,12,2,388.79,5,3,2,532,10,Loyal Customers,0,Loyal Customers
17596,2011-11-16 14:11:00,23,7,2827.93,4,5,5,455,14,Champions,0,Loyal Customers
17597,2011-05-10 11:54:00,214,1,2044.37,1,2,4,124,7,Lost,1,Lost
17600,2011-11-22 09:43:00,18,1,161.67000000000002,4,2,1,421,7,Promising,0,Loyal Customers
17601,2011-04-14 18:02:00,239,1,116.01,1,2,1,121,4,Lost,1,Lost
17602,2011-12-07 13:53:00,2,6,5102.97,5,5,5,555,15,Champions,0,Loyal Customers
17603,2011-09-22 14:18:00,78,1,394.72,2,2,2,222,6,Lost,0,Loyal Customers
17604,2011-05-06 13:43:00,217,2,309.36,1,3,2,132,6,At Risk,1,Lost
17608,2011-11-06 13:06:00,33,2,193.42,4,3,1,431,8,Loyal Customers,0,Loyal Customers
17609,2011-10-30 12:28:00,41,5,1112.22,3,4,4,344,11,Loyal Customers,0,Loyal Customers
17611,2011-12-02 13:29:00,7,15,3984.22,5,5,5,555,15,Champions,3,High Value
17612,2011-10-17 14:59:00,53,6,2048.45,3,5,4,354,12,Loyal Customers,0,Loyal Customers
17613,2011-11-17 10:51:00,23,14,4559.150000000001,4,5,5,455,14,Champions,0,Loyal Customers
17614,2011-10-13 16:01:00,57,1,390.07,3,2,2,322,7,Needs Attention,0,Loyal Customers
17615,2011-08-01 14:06:00,130,3,329.6,2,4,2,242,8,At Risk,0,Loyal Customers
17616,2011-06-19 10:11:00,174,3,571.1999999999999,2,4,3,243,9,At Risk,1,Lost
17618,2011-12-04 11:50:00,6,3,971.58,5,4,4,544,13,Champions,0,Loyal Customers
17619,2011-01-31 14:18:00,312,1,218.52,1,2,1,121,4,Lost,1,Lost
17620,2011-10-11 12:08:00,60,1,81.44,3,2,1,321,6,Needs Attention,0,Loyal Customers
17621,2011-11-18 17:11:00,21,3,1379.9,4,4,4,444,12,Champions,0,Loyal Customers
17623,2011-11-07 11:32:00,33,1,527.05,4,2,3,423,9,Promising,0,Loyal Customers
17624,2011-11-25 10:52:00,15,2,843.48,4,3,3,433,10,Loyal Customers,0,Loyal Customers
17625,2011-11-21 13:36:00,18,4,2047.0,4,4,4,444,12,Champions,0,Loyal Customers
17628,2011-09-19 15:21:00,81,1,75.75,2,2,1,221,5,Lost,0,Loyal Customers
17629,2011-12-04 10:56:00,6,8,1814.12,5,5,4,554,14,Champions,0,Loyal Customers
17630,2011-06-23 11:58:00,170,2,503.6,2,3,3,233,8,At Risk,1,Lost
17631,2011-12-08 09:47:00,2,3,528.33,5,4,3,543,12,Champions,0,Loyal Customers
17633,2011-11-08 13:25:00,31,4,1324.84,4,4,4,444,12,Champions,0,Loyal Customers
17634,2011-11-03 13:09:00,36,9,2361.9700000000003,3,5,5,355,13,Loyal Customers,0,Loyal Customers
17636,2011-11-20 14:40:00,19,1,285.56,4,2,2,422,8,Promising,0,Loyal Customers
17637,2011-11-08 12:51:00,31,2,547.0600000000001,4,3,3,433,10,Loyal Customers,0,Loyal Customers
17639,2011-03-08 15:22:00,276,1,108.5,1,2,1,121,4,Lost,1,Lost
17640,2011-09-14 09:13:00,87,1,621.66,2,2,3,223,7,Lost,0,Loyal Customers
17642,2011-08-12 09:11:00,120,2,712.29,2,3,3,233,8,At Risk,0,Loyal Customers
17643,2010-12-01 14:38:00,373,1,101.55,1,2,1,121,4,Lost,1,Lost
17644,2011-12-08 13:43:00,1,11,2895.64,5,5,5,555,15,Champions,0,Loyal Customers
17646,2011-05-04 13:17:00,219,3,1008.39,1,4,4,144,9,At Risk,1,Lost
17647,2011-10-05 15:38:00,65,1,133.06,3,2,1,321,6,Needs Attention,0,Loyal Customers
17648,2011-10-10 09:41:00,61,4,1797.5,3,4,4,344,11,Loyal Customers,0,Loyal Customers
17649,2011-07-24 15:53:00,138,1,868.49,2,2,3,223,7,Lost,0,Loyal Customers
17650,2011-11-18 14:52:00,21,1,166.07999999999998,4,2,1,421,7,Promising,0,Loyal Customers
17651,2011-11-28 10:29:00,12,10,3945.0,5,5,5,555,15,Champions,0,Loyal Customers
17652,2011-11-14 12:55:00,25,12,4867.72,4,5,5,455,14,Champions,0,Loyal Customers
17653,2011-11-03 12:46:00,37,4,1207.56,3,4,4,344,11,Loyal Customers,0,Loyal Customers
17654,2011-03-07 13:17:00,277,1,117.55,1,2,1,121,4,Lost,1,Lost
17655,2011-11-29 11:34:00,11,7,2638.94,5,5,5,555,15,Champions,0,Loyal Customers
17656,2011-09-27 13:04:00,73,5,1674.69,2,4,4,244,10,At Risk,0,Loyal Customers
17658,2011-11-14 12:07:00,26,2,595.42,4,3,3,433,10,Loyal Customers,0,Loyal Customers
17659,2011-11-22 13:29:00,17,12,2999.46,4,5,5,455,14,Champions,0,Loyal Customers
17660,2011-07-21 13:37:00,141,1,196.0,2,2,1,221,5,Lost,0,Loyal Customers
17663,2011-11-14 08:56:00,26,7,1802.91,4,5,4,454,13,Champions,0,Loyal Customers
17664,2011-11-21 11:29:00,19,2,604.64,4,3,3,433,10,Loyal Customers,0,Loyal Customers
17666,2011-12-06 09:06:00,4,2,728.16,5,3,3,533,11,Loyal Customers,0,Loyal Customers
17667,2011-10-04 14:32:00,66,5,2055.51,3,4,4,344,11,Loyal Customers,0,Loyal Customers
17668,2011-12-08 13:25:00,1,2,347.75,5,3,2,532,10,Loyal Customers,0,Loyal Customers
17669,2011-10-28 08:53:00,43,7,3406.7200000000003,3,5,5,355,13,Loyal Customers,0,Loyal Customers
17670,2011-04-26 09:12:00,228,1,205.7,1,2,1,121,4,Lost,1,Lost
17671,2011-11-24 12:21:00,16,4,1572.71,4,4,4,444,12,Champions,0,Loyal Customers
17672,2011-10-20 14:18:00,50,2,3178.17,3,3,5,335,11,Loyal Customers,0,Loyal Customers
17673,2011-12-08 12:50:00,2,6,1629.12,5,5,4,554,14,Champions,0,Loyal Customers
17674,2011-09-26 13:35:00,74,2,551.04,2,3,3,233,8,At Risk,0,Loyal Customers
17675,2011-12-08 18:03:00,1,31,20374.28,5,5,5,555,15,Champions,3,High Value
17676,2011-12-05 15:16:00,4,6,1387.68,5,5,4,554,14,Champions,0,Loyal Customers
17677,2011-12-08 09:56:00,2,30,16363.23,5,5,5,555,15,Champions,3,High Value
17678,2011-03-21 11:52:00,264,1,298.11,1,2,2,122,5,Lost,1,Lost
17679,2011-10-18 07:43:00,53,2,1992.11,3,3,4,334,10,Loyal Customers,0,Loyal Customers
17680,2011-11-16 12:42:00,24,1,184.4,4,2,1,421,7,Promising,0,Loyal Customers
17682,2011-11-29 15:59:00,10,6,2474.33,5,5,5,555,15,Champions,0,Loyal Customers
17684,2011-10-27 11:10:00,44,1,239.41,3,2,1,321,6,Needs Attention,0,Loyal Customers
17685,2011-11-23 11:36:00,17,7,3191.53,4,5,5,455,14,Champions,0,Loyal Customers
17686,2011-12-02 15:39:00,7,7,5739.46,5,5,5,555,15,Champions,0,Loyal Customers
17690,2011-11-09 15:17:00,30,15,4757.95,4,5,5,455,14,Champions,3,High Value
17691,2010-12-16 17:20:00,358,2,290.40000000000003,1,3,2,132,6,At Risk,1,Lost
17692,2011-08-04 14:01:00,127,4,740.94,2,4,3,243,9,At Risk,0,Loyal Customers
17693,2011-07-25 15:48:00,137,1,200.47,2,2,1,221,5,Lost,0,Loyal Customers
17694,2011-07-21 12:00:00,142,1,283.12,2,2,2,222,6,Lost,0,Loyal Customers
17695,2011-07-31 10:40:00,132,2,765.34,2,3,3,233,8,At Risk,0,Loyal Customers
17696,2011-11-01 13:43:00,38,8,2285.71,3,5,5,355,13,Loyal Customers,0,Loyal Customers
17697,2011-04-17 15:40:00,236,1,338.95,1,2,2,122,5,Lost,1,Lost
17698,2011-03-24 11:34:00,261,1,154.95,1,2,1,121,4,Lost,1,Lost
17700,2011-11-23 11:51:00,17,4,2534.64,4,4,5,445,13,Champions,0,Loyal Customers
17701,2011-04-01 12:25:00,253,1,417.95,1,2,2,122,5,Lost,1,Lost
17702,2011-11-09 16:03:00,30,4,1824.37,4,4,4,444,12,Champions,0,Loyal Customers
17703,2011-11-04 15:51:00,35,3,798.74,3,4,3,343,10,Loyal Customers,0,Loyal Customers
17704,2011-06-24 09:40:00,169,2,885.19,2,3,3,233,8,At Risk,1,Lost
17705,2011-12-06 13:45:00,3,9,1823.52,5,5,4,554,14,Champions,0,Loyal Customers
17706,2011-12-05 13:34:00,4,17,10504.49,5,5,5,555,15,Champions,3,High Value
17707,2011-06-07 15:03:00,185,2,152.4,1,3,1,131,5,At Risk,1,Lost
17708,2011-06-05 10:12:00,188,2,267.08,1,3,2,132,6,At Risk,1,Lost
17709,2011-06-23 11:55:00,170,1,137.45,2,2,1,221,5,Lost,1,Lost
17711,2011-11-29 11:40:00,11,2,385.1,5,3,2,532,10,Loyal Customers,0,Loyal Customers
17712,2011-10-26 12:28:00,45,1,522.91,3,2,3,323,8,Needs Attention,0,Loyal Customers
17714,2011-01-23 10:32:00,321,1,153.0,1,2,1,121,4,Lost,1,Lost
17715,2011-05-23 12:32:00,201,1,326.4,1,2,2,122,5,Lost,1,Lost
17716,2011-11-17 12:00:00,23,11,5655.99,4,5,5,455,14,Champions,0,Loyal Customers
17718,2011-04-21 13:39:00,232,1,139.35,1,2,1,121,4,Lost,1,Lost
17719,2011-11-02 10:36:00,38,15,5396.04,3,5,5,355,13,Loyal Customers,3,High Value
17720,2011-11-13 15:04:00,26,4,1195.94,4,4,4,444,12,Champions,0,Loyal Customers
17722,2011-09-04 15:22:00,96,4,2424.04,2,4,5,245,11,At Risk,0,Loyal Customers
17723,2011-08-04 18:37:00,127,6,3276.4000000000005,2,5,5,255,12,At Risk,0,Loyal Customers
17724,2011-09-29 15:26:00,71,3,1033.0,3,4,4,344,11,Loyal Customers,0,Loyal Customers
17725,2011-11-23 16:34:00,16,11,3439.08,4,5,5,455,14,Champions,0,Loyal Customers
17727,2011-11-24 17:06:00,15,1,1060.25,4,2,4,424,10,Promising,0,Loyal Customers
17728,2011-12-06 08:52:00,4,3,2876.01,5,4,5,545,14,Champions,0,Loyal Customers
17730,2011-12-06 15:43:00,3,13,5298.4800000000005,5,5,5,555,15,Champions,0,Loyal Customers
17731,2011-09-21 15:02:00,79,4,1240.11,2,4,4,244,10,At Risk,0,Loyal Customers
17732,2010-12-02 09:29:00,373,1,303.97,1,2,2,122,5,Lost,1,Lost
17733,2011-11-01 08:16:00,39,2,692.19,3,3,3,333,9,Loyal Customers,0,Loyal Customers
17734,2011-10-17 12:33:00,54,3,700.63,3,4,3,343,10,Loyal Customers,0,Loyal Customers
17735,2011-12-07 16:47:00,2,19,13110.02,5,5,5,555,15,Champions,3,High Value
17736,2011-11-30 15:36:00,9,3,377.44,5,4,2,542,11,Champions,0,Loyal Customers
17737,2011-11-30 15:16:00,9,2,168.24,5,3,1,531,9,Loyal Customers,0,Loyal Customers
17738,2011-11-20 15:05:00,19,4,1879.05,4,4,4,444,12,Champions,0,Loyal Customers
17739,2011-11-28 09:12:00,12,7,2791.35,5,5,5,555,15,Champions,0,Loyal Customers
17742,2011-08-18 15:28:00,113,2,355.11,2,3,2,232,7,At Risk,0,Loyal Customers
17744,2011-12-06 12:11:00,4,6,2322.4,5,5,5,555,15,Champions,0,Loyal Customers
17746,2011-04-13 14:31:00,240,1,110.25,1,2,1,121,4,Lost,1,Lost
17747,2011-08-19 08:13:00,113,1,71.4,2,2,1,221,5,Lost,0,Loyal Customers
17749,2011-06-14 15:45:00,178,2,674.52,2,3,3,233,8,At Risk,1,Lost
17750,2011-12-04 14:09:00,5,9,1797.57,5,5,4,554,14,Champions,0,Loyal Customers
17752,2010-12-15 16:19:00,359,1,80.64,1,2,1,121,4,Lost,1,Lost
17754,2011-12-09 11:20:00,1,5,1772.26,5,4,4,544,13,Champions,0,Loyal Customers
17757,2011-12-08 15:31:00,1,30,5605.29,5,5,5,555,15,Champions,3,High Value
17758,2011-11-20 14:45:00,19,8,3456.7,4,5,5,455,14,Champions,0,Loyal Customers
17759,2011-11-22 16:02:00,17,3,834.99,4,4,3,443,11,Champions,0,Loyal Customers
17760,2011-11-18 10:56:00,22,2,287.59,4,3,2,432,9,Loyal Customers,0,Loyal Customers
17761,2011-11-07 10:23:00,33,1,712.78,4,2,3,423,9,Promising,0,Loyal Customers
17763,2011-03-21 14:25:00,263,1,15.0,1,2,1,121,4,Lost,1,Lost
17764,2011-10-20 11:03:00,51,2,818.82,3,3,3,333,9,Loyal Customers,0,Loyal Customers
17765,2011-07-04 12:41:00,159,3,371.88,2,4,2,242,8,At Risk,1,Lost
17767,2011-11-24 14:42:00,15,1,271.2,4,2,2,422,8,Promising,0,Loyal Customers
17768,2011-12-01 13:22:00,8,3,2273.1800000000003,5,4,5,545,14,Champions,0,Loyal Customers
17769,2011-11-27 11:18:00,13,10,3997.98,5,5,5,555,15,Champions,0,Loyal Customers
17770,2011-05-25 12:34:00,199,5,1143.27,1,4,4,144,9,At Risk,1,Lost
17771,2011-10-14 11:43:00,57,2,245.81,3,3,1,331,7,Loyal Customers,0,Loyal Customers
17772,2011-11-29 11:05:00,11,2,182.77,5,3,1,531,9,Loyal Customers,0,Loyal Customers
17774,2011-09-04 12:49:00,97,4,1225.41,2,4,4,244,10,At Risk,0,Loyal Customers
17775,2011-03-30 10:50:00,255,1,56.4,1,2,1,121,4,Lost,1,Lost
17777,2011-11-15 12:02:00,25,3,665.86,4,4,3,443,11,Champions,0,Loyal Customers
17779,2011-11-18 14:15:00,21,3,658.57,4,4,3,443,11,Champions,0,Loyal Customers
17781,2011-07-03 16:00:00,159,2,188.02,2,3,1,231,6,At Risk,1,Lost
17783,2011-09-28 16:07:00,72,2,283.47,3,3,2,332,8,Loyal Customers,0,Loyal Customers
17785,2011-10-17 13:43:00,53,1,131.94,3,2,1,321,6,Needs Attention,0,Loyal Customers
17786,2011-09-15 12:51:00,85,2,278.74,2,3,2,232,7,At Risk,0,Loyal Customers
17787,2011-07-10 11:24:00,153,4,1865.19,2,4,4,244,10,At Risk,1,Lost
17788,2011-09-27 10:09:00,74,2,1117.9,2,3,4,234,9,At Risk,0,Loyal Customers
17789,2011-03-03 13:14:00,281,1,225.9,1,2,1,121,4,Lost,1,Lost
